id,date,document,metadata.cycle_number,metadata.data_type,metadata.date,metadata.float_wmo_id,metadata.latitude,metadata.longitude,metadata.profile_id,metadata.source,metadata.type
profile:148133,2024-07-28 05:32:40,"ARGO profile 149 of float 436843 on 2024-07-28 05:32:40 at (-17.015, 102.681). Temperature range 2.45–25.32 °C. Salinity range 34.53–35.70 PSU. Max pressure 2001.4 dbar.",149,oceanographic,2024-07-28 05:32:40,436843,-17.01544,102.68093,148133,postgresql,profile_summary
profile:148132,2024-07-28 05:37:00,"ARGO profile 136 of float 436843 on 2024-07-28 05:37:00 at (-64.170, 112.230). Temperature range -1.85–1.08 °C. Salinity range 34.28–34.70 PSU. Max pressure 996.8 dbar.",136,oceanographic,2024-07-28 05:37:00,436843,-64.16970194457288,112.23013863134102,148132,postgresql,profile_summary
profile:148131,2024-07-28 05:47:47,"ARGO profile 214 of float 436843 on 2024-07-28 05:47:47 at (-29.793, 101.621). Temperature range 2.43–18.08 °C. Salinity range 34.41–35.98 PSU. Max pressure 2001.9 dbar.",214,oceanographic,2024-07-28 05:47:47,436843,-29.79335,101.62111,148131,postgresql,profile_summary
profile:148130,2024-07-28 06:02:24,"ARGO profile 198 of float 436843 on 2024-07-28 06:02:24 at (-60.889, 134.495). Temperature range -0.23–2.19 °C. Salinity range 5.36–5.48 PSU. Max pressure 1996.6 dbar.",198,oceanographic,2024-07-28 06:02:24,436843,-60.888710021972656,134.49468994140625,148130,postgresql,profile_summary
profile:148129,2024-07-28 06:11:30,"ARGO profile 237 of float 436843 on 2024-07-28 06:11:30 at (-36.321, 29.710). Temperature range 2.81–18.77 °C. Salinity range 34.37–35.65 PSU. Max pressure 1988.0 dbar.",237,oceanographic,2024-07-28 06:11:30,436843,-36.32066666666667,29.710061666666668,148129,postgresql,profile_summary
profile:148128,2024-07-28 06:16:55,"ARGO profile 25 of float 436843 on 2024-07-28 06:16:55 at (-54.245, 129.912). Temperature range 1.64–3.67 °C. Salinity range 33.86–34.74 PSU. Max pressure 2015.5 dbar.",25,oceanographic,2024-07-28 06:16:55,436843,-54.245,129.912,148128,postgresql,profile_summary
profile:148127,2024-07-28 06:20:46,"ARGO profile 35 of float 436843 on 2024-07-28 06:20:46 at (-65.906, 88.400). Temperature range -1.88–-1.85 °C. Salinity range 34.36–34.37 PSU. Max pressure 234.2 dbar.",35,oceanographic,2024-07-28 06:20:46,436843,-65.90574000837876,88.40034222531976,148127,postgresql,profile_summary
profile:148126,2024-07-28 06:21:30,"ARGO profile 239 of float 436843 on 2024-07-28 06:21:30 at (-50.821, 93.075). Temperature range 2.06–5.74 °C. Salinity range 33.92–34.75 PSU. Max pressure 2012.8 dbar.",239,oceanographic,2024-07-28 06:21:30,436843,-50.82116833333333,93.074545,148126,postgresql,profile_summary
profile:148125,2024-07-28 07:57:38,"ARGO profile 132 of float 436843 on 2024-07-28 07:57:38 at (-55.775, 36.727). Temperature range 0.69–2.13 °C. Salinity range 33.96–34.73 PSU. Max pressure 1994.0 dbar.",132,oceanographic,2024-07-28 07:57:38,436843,-55.7754,36.7272,148125,postgresql,profile_summary
profile:148124,2024-07-28 08:37:47,"ARGO profile 16 of float 436843 on 2024-07-28 08:37:47 at (-42.480, 113.793). Temperature range 2.98–11.31 °C. Salinity range 34.32–34.78 PSU. Max pressure 1599.1 dbar.",16,oceanographic,2024-07-28 08:37:47,436843,-42.4798,113.7931,148124,postgresql,profile_summary
profile:148123,2024-07-28 08:55:14,"ARGO profile 95 of float 436843 on 2024-07-28 08:55:14 at (-2.090, 56.669). Temperature range 2.84–27.71 °C. Salinity range 34.76–35.25 PSU. Max pressure 1987.3 dbar.",95,oceanographic,2024-07-28 08:55:14,436843,-2.0899,56.6693,148123,postgresql,profile_summary
profile:148122,2024-07-28 09:13:08,"ARGO profile 42 of float 436843 on 2024-07-28 09:13:08 at (11.525, 67.272). Temperature range 3.18–28.79 °C. Salinity range 34.83–36.67 PSU. Max pressure 1949.5 dbar.",42,oceanographic,2024-07-28 09:13:08,436843,11.525,67.2715,148122,postgresql,profile_summary
profile:148121,2024-07-28 10:06:49,"ARGO profile 285 of float 436843 on 2024-07-28 10:06:49 at (-33.454, 100.259). Temperature range 2.73–15.07 °C. Salinity range 0.02–0.05 PSU. Max pressure 1797.5 dbar.",285,oceanographic,2024-07-28 10:06:49,436843,-33.454,100.259,148121,postgresql,profile_summary
profile:148120,2024-07-28 10:40:30,"ARGO profile 209 of float 436843 on 2024-07-28 10:40:30 at (24.045, 62.402). Temperature range 3.41–29.85 °C. Salinity range 34.87–36.93 PSU. Max pressure 1992.8 dbar.",209,oceanographic,2024-07-28 10:40:30,436843,24.044908333333332,62.402245,148120,postgresql,profile_summary
profile:148119,2024-07-28 10:42:30,"ARGO profile 213 of float 436843 on 2024-07-28 10:42:30 at (11.357, 58.444). Temperature range 3.02–26.21 °C. Salinity range 0.60–30.13 PSU. Max pressure 2018.1 dbar.",213,oceanographic,2024-07-28 10:42:30,436843,11.357171666666666,58.44437333333333,148119,postgresql,profile_summary
profile:148118,2024-07-28 10:46:30,"ARGO profile 209 of float 436843 on 2024-07-28 10:46:30 at (23.125, 59.759). Temperature range 2.87–32.64 °C. Salinity range 34.83–36.99 PSU. Max pressure 2027.3 dbar.",209,oceanographic,2024-07-28 10:46:30,436843,23.124948333333332,59.75892666666667,148118,postgresql,profile_summary
profile:148117,2024-07-28 10:54:30,"ARGO profile 37 of float 436843 on 2024-07-28 10:54:30 at (-1.441, 83.929). Temperature range 2.76–30.35 °C. Salinity range 34.62–35.29 PSU. Max pressure 1996.9 dbar.",37,oceanographic,2024-07-28 10:54:30,436843,-1.4406133333333333,83.92890166666666,148117,postgresql,profile_summary
profile:148116,2024-07-28 10:55:30,"ARGO profile 213 of float 436843 on 2024-07-28 10:55:30 at (12.327, 49.357). Temperature range 3.30–30.32 °C. Salinity range 34.86–36.26 PSU. Max pressure 2025.8 dbar.",213,oceanographic,2024-07-28 10:55:30,436843,12.32657,49.356765,148116,postgresql,profile_summary
profile:148115,2024-07-28 10:55:41,"ARGO profile 30 of float 436843 on 2024-07-28 10:55:41 at (-67.219, 82.305). Temperature range -1.87–-1.77 °C. Salinity range 34.34–34.40 PSU. Max pressure 371.5 dbar.",30,oceanographic,2024-07-28 10:55:41,436843,-67.21909074275719,82.30530086528033,148115,postgresql,profile_summary
profile:148114,2024-07-28 11:07:04,"ARGO profile 205 of float 436843 on 2024-07-28 11:07:04 at (-50.019, 85.437). Temperature range 1.99–4.46 °C. Salinity range 33.85–34.77 PSU. Max pressure 2001.1 dbar.",205,oceanographic,2024-07-28 11:07:04,436843,-50.01888,85.43685,148114,postgresql,profile_summary
profile:148113,2024-07-28 11:21:45,"ARGO profile 209 of float 436843 on 2024-07-28 11:21:45 at (-31.380, 64.959). Temperature range 2.45–18.95 °C. Salinity range 34.36–35.74 PSU. Max pressure 1971.4 dbar.",209,oceanographic,2024-07-28 11:21:45,436843,-31.3804,64.959,148113,postgresql,profile_summary
profile:148112,2024-07-28 12:26:12,"ARGO profile 9 of float 436843 on 2024-07-28 12:26:12 at (18.348, 68.457). Temperature range 3.21–28.12 °C. Salinity range 34.85–36.49 PSU. Max pressure 1997.2 dbar.",9,oceanographic,2024-07-28 12:26:12,436843,18.348074,68.457367,148112,postgresql,profile_summary
profile:148111,2024-07-28 12:36:20,"ARGO profile 51 of float 436843 on 2024-07-28 12:36:20 at (-24.838, 84.060). Temperature range 2.43–21.00 °C. Salinity range 34.41–35.78 PSU. Max pressure 2018.7 dbar.",51,oceanographic,2024-07-28 12:36:20,436843,-24.837813333333333,84.06019666666667,148111,postgresql,profile_summary
profile:148110,2024-07-28 13:07:00,"ARGO profile 205 of float 436843 on 2024-07-28 13:07:00 at (-49.778, 85.306). Temperature range 2.05–4.24 °C. Salinity range 33.80–34.75 PSU. Max pressure 1989.3 dbar.",205,oceanographic,2024-07-28 13:07:00,436843,-49.77846,85.30597333333333,148110,postgresql,profile_summary
profile:148109,2024-07-28 13:42:44,"ARGO profile 32 of float 436843 on 2024-07-28 13:42:44 at (8.867, 90.933). Temperature range 2.84–29.48 °C. Salinity range 33.63–35.05 PSU. Max pressure 1984.9 dbar.",32,oceanographic,2024-07-28 13:42:44,436843,8.866666666666667,90.93333333333334,148109,postgresql,profile_summary
profile:148108,2024-07-28 13:46:02,"ARGO profile 32 of float 436843 on 2024-07-28 13:46:02 at (9.617, 90.333). Temperature range 2.73–29.53 °C. Salinity range 33.34–35.08 PSU. Max pressure 1980.3 dbar.",32,oceanographic,2024-07-28 13:46:02,436843,9.616666666666667,90.33333333333331,148108,postgresql,profile_summary
profile:148107,2024-07-28 14:01:32,"ARGO profile 30 of float 436843 on 2024-07-28 14:01:32 at (22.533, 65.500). Temperature range 3.23–29.64 °C. Salinity range 34.85–36.83 PSU. Max pressure 1962.1 dbar.",30,oceanographic,2024-07-28 14:01:32,436843,22.533333333333335,65.5,148107,postgresql,profile_summary
profile:148106,2024-07-28 14:04:30,"ARGO profile 19 of float 436843 on 2024-07-28 14:04:30 at (-9.350, 81.500). Temperature range 2.81–28.28 °C. Salinity range 34.43–35.12 PSU. Max pressure 2002.8 dbar.",19,oceanographic,2024-07-28 14:04:30,436843,-9.35,81.5,148106,postgresql,profile_summary
profile:148105,2024-07-28 14:14:16,"ARGO profile 19 of float 436843 on 2024-07-28 14:14:16 at (-9.550, 76.150). Temperature range 2.75–28.16 °C. Salinity range 34.69–35.10 PSU. Max pressure 2008.9 dbar.",19,oceanographic,2024-07-28 14:14:16,436843,-9.55,76.15,148105,postgresql,profile_summary
profile:148104,2024-07-28 14:45:13,"ARGO profile 220 of float 436843 on 2024-07-28 14:45:13 at (-15.263, 106.091). Temperature range 2.62–26.99 °C. Salinity range 34.30–35.50 PSU. Max pressure 1992.0 dbar.",220,oceanographic,2024-07-28 14:45:13,436843,-15.263,106.091,148104,postgresql,profile_summary
profile:148103,2024-07-28 17:11:32,"ARGO profile 134 of float 436843 on 2024-07-28 17:11:32 at (-58.527, 124.791). Temperature range 1.02–2.47 °C. Salinity range 33.87–34.75 PSU. Max pressure 2009.7 dbar.",134,oceanographic,2024-07-28 17:11:32,436843,-58.5268,124.7914,148103,postgresql,profile_summary
profile:148102,2024-07-28 17:15:59,"ARGO profile 62 of float 436843 on 2024-07-28 17:15:59 at (7.912, 67.480). Temperature range 2.91–29.49 °C. Salinity range 34.80–36.13 PSU. Max pressure 2013.1 dbar.",62,oceanographic,2024-07-28 17:15:59,436843,7.91184,67.4801,148102,postgresql,profile_summary
profile:148101,2024-07-28 17:21:05,"ARGO profile 147 of float 436843 on 2024-07-28 17:21:05 at (-38.374, 120.570). Temperature range 2.45–13.77 °C. Salinity range 34.38–35.27 PSU. Max pressure 1999.5 dbar.",147,oceanographic,2024-07-28 17:21:05,436843,-38.3743,120.5695,148101,postgresql,profile_summary
profile:148100,2024-07-28 17:56:20,"ARGO profile 132 of float 436843 on 2024-07-28 17:56:20 at (-55.800, 44.764). Temperature range 0.19–1.93 °C. Salinity range 33.83–34.73 PSU. Max pressure 2016.7 dbar.",132,oceanographic,2024-07-28 17:56:20,436843,-55.80028682758621,44.764370827586205,148100,postgresql,profile_summary
profile:148099,2024-07-28 18:43:05,"ARGO profile 149 of float 436843 on 2024-07-28 18:43:05 at (-14.114, 91.888). Temperature range 2.59–27.14 °C. Salinity range 33.93–35.27 PSU. Max pressure 2004.4 dbar.",149,oceanographic,2024-07-28 18:43:05,436843,-14.11393,91.88824,148099,postgresql,profile_summary
profile:148098,2024-07-28 18:49:07,"ARGO profile 223 of float 436843 on 2024-07-28 18:49:07 at (2.834, 79.944). Temperature range 2.70–30.23 °C. Salinity range 34.00–35.59 PSU. Max pressure 1948.3 dbar.",223,oceanographic,2024-07-28 18:49:07,436843,2.8337,79.9443,148098,postgresql,profile_summary
profile:148097,2024-07-28 18:55:13,"ARGO profile 144 of float 436843 on 2024-07-28 18:55:13 at (-44.939, 67.775). Temperature range 2.38–9.88 °C. Salinity range 34.10–34.75 PSU. Max pressure 1947.9 dbar.",144,oceanographic,2024-07-28 18:55:13,436843,-44.939,67.775,148097,postgresql,profile_summary
profile:148096,2024-07-28 19:07:42,"ARGO profile 123 of float 436843 on 2024-07-28 19:07:42 at (-28.179, 57.531). Temperature range 2.48–20.01 °C. Salinity range 34.42–35.72 PSU. Max pressure 1969.9 dbar.",123,oceanographic,2024-07-28 19:07:42,436843,-28.179,57.5306,148096,postgresql,profile_summary
profile:148095,2024-07-28 19:22:31,"ARGO profile 147 of float 436843 on 2024-07-28 19:22:31 at (-27.615, 90.683). Temperature range 2.40–19.48 °C. Salinity range 34.39–35.89 PSU. Max pressure 2001.2 dbar.",147,oceanographic,2024-07-28 19:22:31,436843,-27.61473,90.68255,148095,postgresql,profile_summary
profile:148094,2024-07-28 19:30:36,"ARGO profile 162 of float 436843 on 2024-07-28 19:30:36 at (-44.695, 104.113). Temperature range 2.61–11.20 °C. Salinity range 34.32–34.90 PSU. Max pressure 1948.6 dbar.",162,oceanographic,2024-07-28 19:30:36,436843,-44.6954,104.1133,148094,postgresql,profile_summary
profile:148093,2024-07-28 20:05:44,"ARGO profile 136 of float 436843 on 2024-07-28 20:05:44 at (-59.992, 132.404).",136,oceanographic,2024-07-28 20:05:44,436843,-59.99216842651367,132.40354919433594,148093,postgresql,profile_summary
profile:148092,2024-07-28 20:06:29,"ARGO profile 214 of float 436843 on 2024-07-28 20:06:29 at (-66.012, 107.821). Temperature range -1.88–-1.81 °C. Salinity range 34.46–34.50 PSU. Max pressure 703.7 dbar.",214,oceanographic,2024-07-28 20:06:29,436843,-66.01229563952103,107.82090260301013,148092,postgresql,profile_summary
profile:148091,2024-07-28 20:16:01,"ARGO profile 43 of float 436843 on 2024-07-28 20:16:01 at (-43.001, 70.026). Temperature range 2.59–13.14 °C. Salinity range 34.34–35.25 PSU. Max pressure 1997.7 dbar.",43,oceanographic,2024-07-28 20:16:01,436843,-43.0009,70.0263,148091,postgresql,profile_summary
profile:148090,2024-07-28 21:06:52,"ARGO profile 282 of float 436843 on 2024-07-28 21:06:52 at (-9.285, 67.210). Temperature range 2.76–27.16 °C. Salinity range 34.37–35.15 PSU. Max pressure 2003.8 dbar.",282,oceanographic,2024-07-28 21:06:52,436843,-9.2854,67.2095,148090,postgresql,profile_summary
profile:148089,2024-07-28 21:34:20,"ARGO profile 179 of float 436843 on 2024-07-28 21:34:20 at (-11.057, 57.236). Temperature range 2.47–26.48 °C. Salinity range 34.34–35.28 PSU. Max pressure 2017.3 dbar.",179,oceanographic,2024-07-28 21:34:20,436843,-11.05718,57.23571166666667,148089,postgresql,profile_summary
profile:148088,2024-07-28 21:36:08,"ARGO profile 326 of float 436843 on 2024-07-28 21:36:08 at (10.856, 71.553). Temperature range 3.43–28.87 °C. Salinity range 43.75–44.98 PSU. Max pressure 1847.6 dbar.",326,oceanographic,2024-07-28 21:36:08,436843,10.85589,71.55269,148088,postgresql,profile_summary
profile:148087,2024-07-28 21:39:35,"ARGO profile 99 of float 436843 on 2024-07-28 21:39:35 at (-59.982, 133.305). Temperature range 0.63–2.38 °C. Salinity range 33.91–34.74 PSU. Max pressure 2017.4 dbar.",99,oceanographic,2024-07-28 21:39:35,436843,-59.9817,133.3053,148087,postgresql,profile_summary
profile:148086,2024-07-28 21:51:54,"ARGO profile 245 of float 436843 on 2024-07-28 21:51:54 at (-35.329, 97.747). Temperature range 2.58–13.19 °C. Salinity range 34.38–35.16 PSU. Max pressure 1983.1 dbar.",245,oceanographic,2024-07-28 21:51:54,436843,-35.3289,97.747,148086,postgresql,profile_summary
profile:148085,2024-07-28 22:15:00,"ARGO profile 24 of float 436843 on 2024-07-28 22:15:00 at (-45.041, 47.078). Temperature range 2.34–6.46 °C. Salinity range 33.80–34.76 PSU. Max pressure 1920.9 dbar.",24,oceanographic,2024-07-28 22:15:00,436843,-45.04121166666667,47.07809666666667,148085,postgresql,profile_summary
profile:148084,2024-07-28 22:28:04,"ARGO profile 55 of float 436843 on 2024-07-28 22:28:04 at (-66.389, 63.281). Temperature range -1.81–0.70 °C. Salinity range 34.40–34.70 PSU. Max pressure 1997.3 dbar.",55,oceanographic,2024-07-28 22:28:04,436843,-66.3886123277886,63.28116518184923,148084,postgresql,profile_summary
profile:148083,2024-07-28 23:32:43,"ARGO profile 43 of float 436843 on 2024-07-28 23:32:43 at (-37.688, 41.485). Temperature range 3.00–17.28 °C. Salinity range 34.39–35.65 PSU. Max pressure 1997.6 dbar.",43,oceanographic,2024-07-28 23:32:43,436843,-37.6884,41.485,148083,postgresql,profile_summary
profile:148082,2024-07-28 23:39:30,"ARGO profile 54 of float 436843 on 2024-07-28 23:39:30 at (-47.977, 104.568). Temperature range 2.15–7.19 °C. Salinity range 33.91–34.74 PSU. Max pressure 1987.5 dbar.",54,oceanographic,2024-07-28 23:39:30,436843,-47.977021666666666,104.56802833333332,148082,postgresql,profile_summary
profile:140013,2024-07-29 00:19:17,"ARGO profile 14 of float 876453 on 2024-07-29 00:19:17 at (0.142, 86.329). Temperature range 2.73–30.15 °C. Salinity range 34.33–35.55 PSU. Max pressure 2000.6 dbar.",14,oceanographic,2024-07-29 00:19:17,876453,0.14209,86.32931,140013,postgresql,profile_summary
profile:140012,2024-07-29 00:41:53,"ARGO profile 316 of float 876453 on 2024-07-29 00:41:53 at (-6.377, 49.137). Temperature range 6.20–26.11 °C. Salinity range 32.26–32.96 PSU. Max pressure 1123.4 dbar.",316,oceanographic,2024-07-29 00:41:53,876453,-6.37664,49.13667,140012,postgresql,profile_summary
profile:140011,2024-07-29 00:56:26,"ARGO profile 25 of float 876453 on 2024-07-29 00:56:26 at (-52.593, 92.002). Temperature range 0.35–3.95 °C. Salinity range 33.87–34.75 PSU. Max pressure 4212.1 dbar.",25,oceanographic,2024-07-29 00:56:26,876453,-52.59284,92.00181,140011,postgresql,profile_summary
profile:140010,2024-07-29 01:21:54,"ARGO profile 163 of float 876453 on 2024-07-29 01:21:54 at (-43.711, 112.193). Temperature range 2.51–10.57 °C. Salinity range 34.33–34.78 PSU. Max pressure 2005.1 dbar.",163,oceanographic,2024-07-29 01:21:54,876453,-43.7106,112.1934,140010,postgresql,profile_summary
profile:140009,2024-07-29 01:52:25,"ARGO profile 165 of float 876453 on 2024-07-29 01:52:25 at (-51.190, 118.067). Temperature range 1.30–2.96 °C. Salinity range 33.81–34.75 PSU. Max pressure 1991.8 dbar.",165,oceanographic,2024-07-29 01:52:25,876453,-51.19035925283997,118.0667680885184,140009,postgresql,profile_summary
profile:140008,2024-07-29 03:06:05,"ARGO profile 14 of float 876453 on 2024-07-29 03:06:05 at (-41.032, 130.669). Temperature range 2.60–12.13 °C. Salinity range 34.38–35.08 PSU. Max pressure 1599.5 dbar.",14,oceanographic,2024-07-29 03:06:05,876453,-41.0317,130.6692,140008,postgresql,profile_summary
profile:140007,2024-07-29 03:13:41,"ARGO profile 281 of float 876453 on 2024-07-29 03:13:41 at (-41.822, 143.221). Temperature range 2.43–12.98 °C. Salinity range 34.45–35.40 PSU. Max pressure 1847.5 dbar.",281,oceanographic,2024-07-29 03:13:41,876453,-41.822,143.221,140007,postgresql,profile_summary
profile:140006,2024-07-29 03:26:19,"ARGO profile 168 of float 876453 on 2024-07-29 03:26:19 at (4.446, 80.486). Temperature range 2.82–29.56 °C. Salinity range 34.29–35.28 PSU. Max pressure 1977.0 dbar.",168,oceanographic,2024-07-29 03:26:19,876453,4.446,80.486,140006,postgresql,profile_summary
profile:140005,2024-07-29 03:41:52,"ARGO profile 17 of float 876453 on 2024-07-29 03:41:52 at (-55.941, 116.781). Temperature range 1.46–2.35 °C. Salinity range 33.86–34.74 PSU. Max pressure 1599.6 dbar.",17,oceanographic,2024-07-29 03:41:52,876453,-55.9408,116.7814,140005,postgresql,profile_summary
profile:140004,2024-07-29 04:33:20,"ARGO profile 43 of float 876453 on 2024-07-29 04:33:20 at (-43.209, 36.958). Temperature range 2.57–11.12 °C. Salinity range 34.32–34.81 PSU. Max pressure 1998.1 dbar.",43,oceanographic,2024-07-29 04:33:20,876453,-43.2095,36.9583,140004,postgresql,profile_summary
profile:140003,2024-07-29 04:51:19,"ARGO profile 166 of float 876453 on 2024-07-29 04:51:19 at (-31.986, 44.434). Temperature range 2.69–21.60 °C. Salinity range 34.46–35.61 PSU. Max pressure 1899.0 dbar.",166,oceanographic,2024-07-29 04:51:19,876453,-31.9859,44.4345,140003,postgresql,profile_summary
profile:140002,2024-07-29 05:09:09,"ARGO profile 163 of float 876453 on 2024-07-29 05:09:09 at (-39.601, 133.260). Temperature range 0.93–12.27 °C. Salinity range 34.25–35.03 PSU. Max pressure 5026.8 dbar.",163,oceanographic,2024-07-29 05:09:09,876453,-39.60092,133.26001,140002,postgresql,profile_summary
profile:140001,2024-07-29 05:28:28,"ARGO profile 164 of float 876453 on 2024-07-29 05:28:28 at (-39.601, 133.259). Temperature range 0.94–12.28 °C. Salinity range 34.47–35.09 PSU. Max pressure 5502.2 dbar.",164,oceanographic,2024-07-29 05:28:28,876453,-39.60093,133.25938,140001,postgresql,profile_summary
profile:140000,2024-07-29 05:47:10,"ARGO profile 43 of float 876453 on 2024-07-29 05:47:10 at (-42.691, 34.735). Temperature range 2.61–11.06 °C. Salinity range 34.09–34.86 PSU. Max pressure 1997.8 dbar.",43,oceanographic,2024-07-29 05:47:10,876453,-42.6914,34.735,140000,postgresql,profile_summary
profile:139999,2024-07-29 05:57:49,"ARGO profile 103 of float 876453 on 2024-07-29 05:57:49 at (-42.389, 48.937). Temperature range 2.32–9.34 °C. Salinity range 33.83–34.77 PSU. Max pressure 1997.9 dbar.",103,oceanographic,2024-07-29 05:57:49,876453,-42.3886,48.9374,139999,postgresql,profile_summary
profile:139998,2024-07-29 06:03:23,"ARGO profile 307 of float 876453 on 2024-07-29 06:03:23 at (9.829, 71.518). Temperature range 2.93–29.08 °C. Salinity range 35.05–36.18 PSU. Max pressure 1999.3 dbar.",307,oceanographic,2024-07-29 06:03:23,876453,9.829,71.518,139998,postgresql,profile_summary
profile:139997,2024-07-29 06:25:25,"ARGO profile 148 of float 876453 on 2024-07-29 06:25:25 at (-38.419, 58.471). Temperature range 2.74–14.51 °C. Salinity range 34.34–35.46 PSU. Max pressure 2004.0 dbar.",148,oceanographic,2024-07-29 06:25:25,876453,-38.41878,58.47133,139997,postgresql,profile_summary
profile:139996,2024-07-29 06:38:52,"ARGO profile 287 of float 876453 on 2024-07-29 06:38:52 at (-39.545, 108.138). Temperature range 2.53–12.11 °C. Salinity range 34.35–34.99 PSU. Max pressure 2003.4 dbar.",287,oceanographic,2024-07-29 06:38:52,876453,-39.545,108.13812,139996,postgresql,profile_summary
profile:139995,2024-07-29 07:05:38,"ARGO profile 205 of float 876453 on 2024-07-29 07:05:38 at (-39.777, 98.970). Temperature range 2.49–13.01 °C. Salinity range 28.06–28.72 PSU. Max pressure 2003.5 dbar.",205,oceanographic,2024-07-29 07:05:38,876453,-39.77713,98.96984,139995,postgresql,profile_summary
profile:139994,2024-07-29 07:28:18,"ARGO profile 62 of float 876453 on 2024-07-29 07:28:18 at (5.128, 67.367). Temperature range 2.89–29.57 °C. Salinity range 34.79–36.08 PSU. Max pressure 2003.4 dbar.",62,oceanographic,2024-07-29 07:28:18,876453,5.12815,67.36658,139994,postgresql,profile_summary
profile:139993,2024-07-29 07:34:20,"ARGO profile 86 of float 876453 on 2024-07-29 07:34:20 at (-44.290, 42.107). Temperature range 2.18–6.63 °C. Salinity range 33.72–34.76 PSU. Max pressure 2041.2 dbar.",86,oceanographic,2024-07-29 07:34:20,876453,-44.28959833333333,42.10718333333333,139993,postgresql,profile_summary
profile:139992,2024-07-29 08:08:16,"ARGO profile 11 of float 876453 on 2024-07-29 08:08:16 at (2.250, 86.544). Temperature range 2.94–30.15 °C. Salinity range 34.19–35.21 PSU. Max pressure 1996.0 dbar.",11,oceanographic,2024-07-29 08:08:16,876453,2.250495,86.544456,139992,postgresql,profile_summary
profile:139991,2024-07-29 08:37:39,"ARGO profile 62 of float 876453 on 2024-07-29 08:37:39 at (-5.535, 89.261). Temperature range 2.64–29.86 °C. Salinity range 34.57–35.23 PSU. Max pressure 2011.3 dbar.",62,oceanographic,2024-07-29 08:37:39,876453,-5.53464,89.26114,139991,postgresql,profile_summary
profile:139990,2024-07-29 09:53:45,"ARGO profile 152 of float 876453 on 2024-07-29 09:53:45 at (-40.865, 64.332). Temperature range 2.74–13.98 °C. Salinity range 34.35–35.41 PSU. Max pressure 1995.8 dbar.",152,oceanographic,2024-07-29 09:53:45,876453,-40.8651,64.33177,139990,postgresql,profile_summary
profile:139989,2024-07-29 10:18:03,"ARGO profile 165 of float 876453 on 2024-07-29 10:18:03 at (-43.590, 137.346). Temperature range 2.99–10.96 °C. Salinity range 28.21–28.62 PSU. Max pressure 1599.3 dbar.",165,oceanographic,2024-07-29 10:18:03,876453,-43.58995498,137.3463303,139989,postgresql,profile_summary
profile:139988,2024-07-29 10:35:43,"ARGO profile 63 of float 876453 on 2024-07-29 10:35:43 at (-11.854, 58.838). Temperature range 2.96–26.68 °C. Salinity range 34.29–35.15 PSU. Max pressure 1800.1 dbar.",63,oceanographic,2024-07-29 10:35:43,876453,-11.854,58.838,139988,postgresql,profile_summary
profile:139987,2024-07-29 11:26:26,"ARGO profile 145 of float 876453 on 2024-07-29 11:26:26 at (-29.788, 67.351). Temperature range 2.41–19.07 °C. Salinity range 34.39–35.71 PSU. Max pressure 1949.7 dbar.",145,oceanographic,2024-07-29 11:26:26,876453,-29.788,67.351,139987,postgresql,profile_summary
profile:139986,2024-07-29 11:42:20,"ARGO profile 179 of float 876453 on 2024-07-29 11:42:20 at (-4.695, 62.450). Temperature range 2.74–27.86 °C. Salinity range 31.99–32.42 PSU. Max pressure 1998.1 dbar.",179,oceanographic,2024-07-29 11:42:20,876453,-4.694633333333333,62.44987833333333,139986,postgresql,profile_summary
profile:139985,2024-07-29 11:55:06,"ARGO profile 39 of float 876453 on 2024-07-29 11:55:06 at (-3.282, 61.088). Temperature range 2.71–28.55 °C. Salinity range 34.77–35.26 PSU. Max pressure 1971.0 dbar.",39,oceanographic,2024-07-29 11:55:06,876453,-3.2821678333333333,61.0884955,139985,postgresql,profile_summary
profile:139984,2024-07-29 12:03:43,"ARGO profile 164 of float 876453 on 2024-07-29 12:03:43 at (-62.960, 89.208). Temperature range -1.76–1.53 °C. Salinity range 34.32–34.73 PSU. Max pressure 1989.4 dbar.",164,oceanographic,2024-07-29 12:03:43,876453,-62.96,89.208,139984,postgresql,profile_summary
profile:139983,2024-07-29 12:06:20,"ARGO profile 90 of float 876453 on 2024-07-29 12:06:20 at (-46.550, 38.024). Temperature range 2.25–6.69 °C. Salinity range 33.85–34.76 PSU. Max pressure 1943.0 dbar.",90,oceanographic,2024-07-29 12:06:20,876453,-46.55003333333333,38.02377833333333,139983,postgresql,profile_summary
profile:139982,2024-07-29 12:20:20,"ARGO profile 55 of float 876453 on 2024-07-29 12:20:20 at (-57.110, 104.165). Temperature range 0.40–2.00 °C. Salinity range 33.90–34.74 PSU. Max pressure 1995.2 dbar.",55,oceanographic,2024-07-29 12:20:20,876453,-57.10973166666667,104.16473166666668,139982,postgresql,profile_summary
profile:139981,2024-07-29 12:40:20,"ARGO profile 62 of float 876453 on 2024-07-29 12:40:20 at (-14.038, 99.418). Temperature range 2.62–27.80 °C. Salinity range 38.03–39.42 PSU. Max pressure 1983.4 dbar.",62,oceanographic,2024-07-29 12:40:20,876453,-14.037943333333333,99.41757333333334,139981,postgresql,profile_summary
